shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
339571,43.8164940,-79.4245850,786
339571,43.8167950,-79.4246420,785
339571,43.8168720,-79.4246200,784
339571,43.8169360,-79.4246330,783
339571,43.8170070,-79.4246510,782
339571,43.8176310,-79.4247960,781
339571,43.8184630,-79.4249880,780
339571,43.8188240,-79.4250680,779
339571,43.8189610,-79.4251020,778
339571,43.8191370,-79.4251450,777
339571,43.8194250,-79.4252090,776
339571,43.8196730,-79.4252670,775
339571,43.8200020,-79.4253460,774
339571,43.8205770,-79.4254790,773
339571,43.8213210,-79.4256510,772
339571,43.8217100,-79.4257400,771
339571,43.8219430,-79.4257890,770
339571,43.8222150,-79.4258540,769
339571,43.8223590,-79.4258880,768
339571,43.8223420,-79.4260370,767
339571,43.8223420,-79.4260370,766
339571,43.8223420,-79.4260370,765
339571,43.8223420,-79.4260370,764
339571,43.8223590,-79.4258880,763
339571,43.8223600,-79.4258880,762
339571,43.8224700,-79.4259080,761
339571,43.8227280,-79.4259670,760
339571,43.8228590,-79.4259970,759
339571,43.8231000,-79.4260500,758
339571,43.8233650,-79.4261210,757
339571,43.8234460,-79.4261410,756
339571,43.8238510,-79.4262420,755
339571,43.8239210,-79.4262580,754
339571,43.8243790,-79.4263620,753
339571,43.8245480,-79.4264050,752
339571,43.8250460,-79.4265270,751
339571,43.8253480,-79.4265980,750
339571,43.8253320,-79.4267290,749
339571,43.8253320,-79.4267290,748
339571,43.8253320,-79.4267290,747
339571,43.8253320,-79.4267290,746
339571,43.8253480,-79.4265980,745
339571,43.8253600,-79.4266020,744
339571,43.8255540,-79.4266450,743
339571,43.8259110,-79.4267250,742
339571,43.8261150,-79.4267750,741
339571,43.8263260,-79.4268320,740
339571,43.8265810,-79.4268970,739
339571,43.8267050,-79.4269230,738
339571,43.8271930,-79.4270320,737
339571,43.8277760,-79.4271700,736
339571,43.8280350,-79.4272360,735
339571,43.8287050,-79.4273940,734
339571,43.8289790,-79.4274580,733
339571,43.8289630,-79.4275910,732
339571,43.8289630,-79.4275910,731
339571,43.8289630,-79.4275910,730
339571,43.8289630,-79.4275910,729
339571,43.8289790,-79.4274580,728
339571,43.8292540,-79.4275220,727
339571,43.8296760,-79.4276210,726
339571,43.8305540,-79.4278270,725
339571,43.8308770,-79.4279020,724
339571,43.8311090,-79.4279550,723
339571,43.8312760,-79.4279930,722
339571,43.8315820,-79.4280570,721
339571,43.8318370,-79.4281140,720
339571,43.8319400,-79.4282280,719
339571,43.8320080,-79.4282450,718
339571,43.8319900,-79.4283830,717
339571,43.8319900,-79.4283830,716
339571,43.8319900,-79.4283830,715
339571,43.8319900,-79.4283830,714
339571,43.8320080,-79.4282450,713
339571,43.8324230,-79.4283490,712
339571,43.8323870,-79.4286210,711
339571,43.8323380,-79.4290310,710
339571,43.8323150,-79.4292040,709
339571,43.8322900,-79.4296020,708
339571,43.8322870,-79.4298760,707
339571,43.8323000,-79.4301410,706
339571,43.8323370,-79.4305530,705
339571,43.8323420,-79.4306250,704
339571,43.8323700,-79.4310360,703
339571,43.8323780,-79.4312970,702
339571,43.8323730,-79.4316780,701
339571,43.8323650,-79.4318670,700
339571,43.8323600,-79.4319300,699
339571,43.8323390,-79.4321630,698
339571,43.8322930,-79.4325520,697
339571,43.8322360,-79.4328870,696
339571,43.8321640,-79.4332600,695
339571,43.8321400,-79.4333700,694
339571,43.8321010,-79.4335530,693
339571,43.8320640,-79.4337330,692
339571,43.8320160,-79.4339830,691
339571,43.8319270,-79.4343970,690
339571,43.8318770,-79.4346450,689
339571,43.8318360,-79.4350170,688
339571,43.8318080,-79.4353400,687
339571,43.8315790,-79.4362500,686
339571,43.8311770,-79.4378500,685
339571,43.8306080,-79.4401410,684
339571,43.8304480,-79.4407930,683
339571,43.8303300,-79.4412860,682
339571,43.8295420,-79.4444970,681
339571,43.8293610,-79.4452380,680
339571,43.8291500,-79.4461310,679
339571,43.8290720,-79.4464370,678
339571,43.8287750,-79.4476650,677
339571,43.8284510,-79.4489830,676
339571,43.8283630,-79.4493520,675
339571,43.8281660,-79.4501600,674
339571,43.8278230,-79.4517140,673
339571,43.8275370,-79.4531040,672
339571,43.8273670,-79.4539930,671
339571,43.8272440,-79.4546590,670
339571,43.8271480,-79.4551580,669
339571,43.8269770,-79.4560210,668
339571,43.8268610,-79.4566250,667
339571,43.8266130,-79.4578700,666
339571,43.8265030,-79.4583780,665
339571,43.8263930,-79.4589060,664
339571,43.8262820,-79.4593870,663
339571,43.8260690,-79.4603380,662
339571,43.8258490,-79.4611330,661
339571,43.8257490,-79.4615190,660
339571,43.8255430,-79.4621870,659
339571,43.8253340,-79.4628860,658
339571,43.8251700,-79.4634080,657
339571,43.8248690,-79.4643120,656
339571,43.8246760,-79.4648690,655
339571,43.8244920,-79.4653930,654
339571,43.8242620,-79.4660180,653
339571,43.8240820,-79.4664990,652
339571,43.8237740,-79.4672760,651
339571,43.8235110,-79.4679300,650
339571,43.8231260,-79.4687910,649
339571,43.8228190,-79.4694830,648
339571,43.8225080,-79.4701090,647
339571,43.8221610,-79.4708280,646
339571,43.8219220,-79.4713040,645
339571,43.8214520,-79.4722180,644
339571,43.8211220,-79.4728340,643
339571,43.8207950,-79.4733560,642
339571,43.8204700,-79.4738470,641
339571,43.8202150,-79.4742230,640
339571,43.8199060,-79.4746400,639
339571,43.8196150,-79.4750180,638
339571,43.8194270,-79.4752470,637
339571,43.8191220,-79.4756060,636
339571,43.8188730,-79.4758940,635
339571,43.8186160,-79.4761810,634
339571,43.8182730,-79.4765520,633
339571,43.8181880,-79.4766410,632
339571,43.8178010,-79.4769980,631
339571,43.8176580,-79.4771310,630
339571,43.8175010,-79.4772760,629
339571,43.8171350,-79.4775920,628
339571,43.8168950,-79.4777730,627
339571,43.8166270,-79.4779710,626
339571,43.8163530,-79.4781650,625
339571,43.8161190,-79.4783110,624
339571,43.8159060,-79.4784410,623
339571,43.8156700,-79.4785480,622
339571,43.8153400,-79.4787230,621
339571,43.8150040,-79.4788800,620
339571,43.8146660,-79.4790220,619
339571,43.8143240,-79.4791480,618
339571,43.8140010,-79.4792520,617
339571,43.8136760,-79.4793390,616
339571,43.8133460,-79.4794140,615
339571,43.8131860,-79.4794450,614
339571,43.8130080,-79.4794760,613
339571,43.8126440,-79.4795270,612
339571,43.8122330,-79.4795650,611
339571,43.8109820,-79.4796550,610
339571,43.8104610,-79.4796830,609
339571,43.8100260,-79.4797110,608
339571,43.8090830,-79.4797780,607
339571,43.8082720,-79.4798280,606
339571,43.8080590,-79.4798450,605
339571,43.8076200,-79.4798830,604
339571,43.8075190,-79.4798900,603
339571,43.8074270,-79.4798980,602
339571,43.8071830,-79.4799290,601
339571,43.8068120,-79.4799850,600
339571,43.8064360,-79.4800490,599
339571,43.8063430,-79.4800680,598
339571,43.8059900,-79.4801410,597
339571,43.8058700,-79.4801670,596
339571,43.8054510,-79.4802750,595
339571,43.8052660,-79.4803310,594
339571,43.8050040,-79.4804100,593
339571,43.8048630,-79.4804540,592
339571,43.8044160,-79.4806110,591
339571,43.8040300,-79.4807600,590
339571,43.8037980,-79.4808610,589
339571,43.8037140,-79.4808950,588
339571,43.8035800,-79.4809530,587
339571,43.8030260,-79.4812070,586
339571,43.8028430,-79.4813020,585
339571,43.8027120,-79.4813740,584
339571,43.8024010,-79.4815520,583
339571,43.8020840,-79.4817390,582
339571,43.8016070,-79.4820410,581
339571,43.8014110,-79.4821720,580
339571,43.8011220,-79.4823700,579
339571,43.8007950,-79.4826100,578
339571,43.8003320,-79.4829760,577
339571,43.7999880,-79.4832620,576
339571,43.7998510,-79.4833760,575
339571,43.7996810,-79.4835270,574
339571,43.7992020,-79.4839820,573
339571,43.7987880,-79.4844130,572
339571,43.7986610,-79.4845480,571
339571,43.7983050,-79.4849400,570
339571,43.7980730,-79.4852100,569
339571,43.7976680,-79.4856990,568
339571,43.7973540,-79.4861120,567
339571,43.7971940,-79.4863270,566
339571,43.7969060,-79.4867260,565
339571,43.7967130,-79.4870150,564
339571,43.7966050,-79.4871700,563
339571,43.7964670,-79.4873760,562
339571,43.7963240,-79.4875940,561
339571,43.7961130,-79.4879370,560
339571,43.7959590,-79.4881950,559
339571,43.7955720,-79.4888010,558
339571,43.7954290,-79.4890640,557
339571,43.7950740,-79.4897190,556
339571,43.7948660,-79.4901270,555
339571,43.7945810,-79.4907410,554
339571,43.7941300,-79.4917010,553
339571,43.7936890,-79.4928010,552
339571,43.7935120,-79.4932560,551
339571,43.7932820,-79.4938870,550
339571,43.7930460,-79.4945810,549
339571,43.7928040,-79.4954070,548
339571,43.7926070,-79.4960940,547
339571,43.7922980,-79.4973540,546
339571,43.7922810,-79.4974240,545
339571,43.7922630,-79.4974830,544
339571,43.7921920,-79.4978200,543
339571,43.7920290,-79.4985130,542
339571,43.7913850,-79.5010680,541
339571,43.7912410,-79.5016560,540
339571,43.7910730,-79.5022850,539
339571,43.7907210,-79.5036130,538
339571,43.7904130,-79.5048220,537
339571,43.7901170,-79.5060090,536
339571,43.7899520,-79.5066920,535
339571,43.7898900,-79.5069410,534
339571,43.7898590,-79.5070830,533
339571,43.7897360,-79.5075700,532
339571,43.7895980,-79.5081540,531
339571,43.7895740,-79.5082420,530
339571,43.7895360,-79.5083960,529
339571,43.7890060,-79.5105910,528
339571,43.7882880,-79.5134980,527
339571,43.7880480,-79.5144670,526
339571,43.7875690,-79.5164420,525
339571,43.7872760,-79.5176250,524
339571,43.7868110,-79.5194020,523
339571,43.7866400,-79.5201260,522
339571,43.7864000,-79.5211780,521
339571,43.7860070,-79.5229980,520
339571,43.7859660,-79.5231830,519
339571,43.7859250,-79.5233660,518
339571,43.7857720,-79.5241110,517
339571,43.7856810,-79.5245480,516
339571,43.7853670,-79.5260300,515
339571,43.7851150,-79.5272210,514
339571,43.7848410,-79.5285290,513
339571,43.7845340,-79.5299710,512
339571,43.7844780,-79.5302510,511
339571,43.7844260,-79.5305110,510
339571,43.7842250,-79.5314630,509
339571,43.7840390,-79.5322720,508
339571,43.7836440,-79.5340080,507
339571,43.7835930,-79.5342200,506
339571,43.7833640,-79.5352540,505
339571,43.7830710,-79.5365930,504
339571,43.7829950,-79.5370270,503
339571,43.7829760,-79.5371130,502
339571,43.7829440,-79.5372190,501
339571,43.7829280,-79.5373690,500
339571,43.7829130,-79.5374770,499
339571,43.7829000,-79.5375500,498
339571,43.7828860,-79.5376580,497
339571,43.7828560,-79.5377710,496
339571,43.7828060,-79.5379840,495
339571,43.7825310,-79.5393030,494
339571,43.7815580,-79.5439560,493
339571,43.7813580,-79.5449220,492
339571,43.7812620,-79.5453680,491
339571,43.7812080,-79.5455910,490
339571,43.7811810,-79.5457110,489
339571,43.7808600,-79.5472150,488
339571,43.7805580,-79.5486900,487
339571,43.7802490,-79.5501830,486
339571,43.7801380,-79.5506860,485
339571,43.7797650,-79.5525490,484
339571,43.7795200,-79.5536970,483
339571,43.7792950,-79.5547040,482
339571,43.7790150,-79.5558420,481
339571,43.7788600,-79.5564500,480
339571,43.7787980,-79.5566910,479
339571,43.7786600,-79.5571680,478
339571,43.7782200,-79.5587500,477
339571,43.7778910,-79.5598390,476
339571,43.7777230,-79.5603710,475
339571,43.7774780,-79.5610930,474
339571,43.7773840,-79.5613650,473
339571,43.7768400,-79.5629640,472
339571,43.7762550,-79.5644860,471
339571,43.7759390,-79.5652960,470
339571,43.7756320,-79.5660430,469
339571,43.7754540,-79.5664780,468
339571,43.7746000,-79.5685280,467
339571,43.7740070,-79.5699570,466
339571,43.7739320,-79.5701410,465
339571,43.7738350,-79.5703940,464
339571,43.7737810,-79.5705420,463
339571,43.7735790,-79.5710150,462
339571,43.7734470,-79.5713300,461
339571,43.7732120,-79.5718900,460
339571,43.7728970,-79.5726540,459
339571,43.7727510,-79.5730070,458
339571,43.7725640,-79.5734520,457
339571,43.7723770,-79.5739310,456
339571,43.7717380,-79.5754740,455
339571,43.7715670,-79.5758990,454
339571,43.7713460,-79.5764360,453
339571,43.7711440,-79.5769270,452
339571,43.7702730,-79.5789670,451
339571,43.7699410,-79.5797900,450
339571,43.7694180,-79.5811160,449
339571,43.7692210,-79.5816410,448
339571,43.7688870,-79.5824870,447
339571,43.7687290,-79.5828980,446
339571,43.7687100,-79.5829420,445
339571,43.7686600,-79.5830730,444
339571,43.7684870,-79.5835170,443
339571,43.7683480,-79.5838680,442
339571,43.7681920,-79.5842810,441
339571,43.7679410,-79.5849340,440
339571,43.7677550,-79.5854420,439
339571,43.7676730,-79.5856550,438
339571,43.7675700,-79.5859390,437
339571,43.7674500,-79.5863000,436
339571,43.7672980,-79.5867210,435
339571,43.7672080,-79.5869800,434
339571,43.7670480,-79.5874710,433
339571,43.7669280,-79.5878230,432
339571,43.7668740,-79.5880120,431
339571,43.7667850,-79.5882890,430
339571,43.7666940,-79.5885570,429
339571,43.7665800,-79.5889300,428
339571,43.7663910,-79.5895320,427
339571,43.7662860,-79.5898730,426
339571,43.7661170,-79.5903750,425
339571,43.7660420,-79.5906240,424
339571,43.7659700,-79.5908440,423
339571,43.7658840,-79.5910950,422
339571,43.7658210,-79.5912940,421
339571,43.7656180,-79.5918680,420
339571,43.7655400,-79.5921050,419
339571,43.7654500,-79.5923600,418
339571,43.7653510,-79.5926330,417
339571,43.7652520,-79.5929090,416
339571,43.7652270,-79.5929710,415
339571,43.7651800,-79.5930900,414
339571,43.7650750,-79.5933700,413
339571,43.7648960,-79.5938600,412
339571,43.7647930,-79.5941310,411
339571,43.7646730,-79.5944310,410
339571,43.7646250,-79.5945560,409
339571,43.7644530,-79.5949640,408
339571,43.7642840,-79.5953980,407
339571,43.7641580,-79.5957080,406
339571,43.7638550,-79.5964450,405
339571,43.7636480,-79.5969820,404
339571,43.7634940,-79.5973740,403
339571,43.7631710,-79.5982120,402
339571,43.7630660,-79.5985150,401
339571,43.7627230,-79.5993860,400
339571,43.7626720,-79.5995150,399
339571,43.7623150,-79.6005500,398
339571,43.7619720,-79.6015750,397
339571,43.7614500,-79.6031940,396
339571,43.7607750,-79.6054490,395
339571,43.7606360,-79.6059370,394
339571,43.7602030,-79.6075060,393
339571,43.7597670,-79.6091770,392
339571,43.7596230,-79.6097580,391
339571,43.7591380,-79.6118250,390
339571,43.7589190,-79.6127570,389
339571,43.7587770,-79.6133750,388
339571,43.7584040,-79.6149780,387
339571,43.7581690,-79.6159370,386
339571,43.7578640,-79.6172540,385
339571,43.7575510,-79.6186050,384
339571,43.7573320,-79.6195090,383
339571,43.7571490,-79.6202360,382
339571,43.7568130,-79.6217660,381
339571,43.7566620,-79.6224210,380
339571,43.7564380,-79.6233400,379
339571,43.7562660,-79.6240810,378
339571,43.7560490,-79.6250120,377
339571,43.7554640,-79.6274280,376
339571,43.7552850,-79.6281860,375
339571,43.7547380,-79.6305680,374
339571,43.7545570,-79.6313360,373
339571,43.7545400,-79.6314040,372
339571,43.7544610,-79.6317200,371
339571,43.7542360,-79.6325940,370
339571,43.7540660,-79.6332640,369
339571,43.7539510,-79.6337390,368
339571,43.7538020,-79.6343310,367
339571,43.7536820,-79.6347520,366
339571,43.7535530,-79.6351660,365
339571,43.7533940,-79.6356410,364
339571,43.7532100,-79.6361270,363
339571,43.7530540,-79.6365200,362
339571,43.7529520,-79.6367560,361
339571,43.7526400,-79.6374430,360
339571,43.7525090,-79.6376890,359
339571,43.7523820,-79.6379380,358
339571,43.7521330,-79.6383820,357
339571,43.7520110,-79.6385890,356
339571,43.7518780,-79.6387990,355
339571,43.7517400,-79.6390210,354
339571,43.7514500,-79.6394460,353
339571,43.7512870,-79.6396710,352
339571,43.7511290,-79.6398740,351
339571,43.7509810,-79.6400590,350
339571,43.7508650,-79.6402120,349
339571,43.7508230,-79.6402510,348
339571,43.7507660,-79.6403000,347
339571,43.7506530,-79.6404380,346
339571,43.7499340,-79.6412950,345
339571,43.7493780,-79.6419320,344
339571,43.7488370,-79.6425300,343
339571,43.7485890,-79.6428160,342
339571,43.7484020,-79.6430060,341
339571,43.7481010,-79.6433550,340
339571,43.7479530,-79.6435340,339
339571,43.7478030,-79.6436960,338
339571,43.7476830,-79.6438250,337
339571,43.7474570,-79.6440910,336
339571,43.7471630,-79.6444280,335
339571,43.7469320,-79.6446850,334
339571,43.7467630,-79.6448700,333
339571,43.7465760,-79.6450940,332
339571,43.7464640,-79.6452190,331
339571,43.7461170,-79.6456280,330
339571,43.7459730,-79.6457860,329
339571,43.7457190,-79.6460810,328
339571,43.7455690,-79.6462520,327
339571,43.7452410,-79.6466420,326
339571,43.7451500,-79.6467560,325
339571,43.7444270,-79.6476640,324
339571,43.7441330,-79.6480370,323
339571,43.7437180,-79.6486040,322
339571,43.7428840,-79.6497410,321
339571,43.7425290,-79.6502250,320
339571,43.7420170,-79.6509660,319
339571,43.7415490,-79.6516790,318
339571,43.7412020,-79.6522140,317
339571,43.7407080,-79.6530170,316
339571,43.7405270,-79.6532960,315
339571,43.7397660,-79.6545120,314
339571,43.7395920,-79.6547940,313
339571,43.7393090,-79.6552740,312
339571,43.7391450,-79.6555320,311
339571,43.7386790,-79.6563220,310
339571,43.7385490,-79.6565400,309
339571,43.7379950,-79.6574680,308
339571,43.7374670,-79.6583510,307
339571,43.7367300,-79.6595370,306
339571,43.7359550,-79.6608280,305
339571,43.7358400,-79.6610460,304
339571,43.7356860,-79.6613030,303
339571,43.7356110,-79.6614180,302
339571,43.7351590,-79.6621750,301
339571,43.7350460,-79.6623640,300
339571,43.7344850,-79.6633070,299
339571,43.7339940,-79.6640860,298
339571,43.7337060,-79.6645540,297
339571,43.7329870,-79.6657230,296
339571,43.7325990,-79.6663760,295
339571,43.7324120,-79.6666740,294
339571,43.7320610,-79.6672560,293
339571,43.7318830,-79.6675440,292
339571,43.7318200,-79.6676560,291
339571,43.7315820,-79.6680650,290
339571,43.7311680,-79.6687310,289
339571,43.7310460,-79.6689260,288
339571,43.7308920,-79.6691640,287
339571,43.7306870,-79.6694680,286
339571,43.7304800,-79.6697580,285
339571,43.7302640,-79.6700930,284
339571,43.7301360,-79.6702800,283
339571,43.7300680,-79.6703630,282
339571,43.7297410,-79.6707880,281
339571,43.7296420,-79.6709110,280
339571,43.7295720,-79.6709910,279
339571,43.7292600,-79.6713490,278
339571,43.7290730,-79.6715520,277
339571,43.7289790,-79.6716500,276
339571,43.7287800,-79.6718460,275
339571,43.7285330,-79.6720760,274
339571,43.7283970,-79.6721980,273
339571,43.7281110,-79.6724400,272
339571,43.7278300,-79.6726710,271
339571,43.7276740,-79.6727900,270
339571,43.7273700,-79.6730150,269
339571,43.7271100,-79.6732180,268
339571,43.7269420,-79.6733360,267
339571,43.7268290,-79.6734060,266
339571,43.7264990,-79.6736040,265
339571,43.7263450,-79.6736960,264
339571,43.7261320,-79.6738190,263
339571,43.7257920,-79.6739910,262
339571,43.7254380,-79.6741540,261
339571,43.7250610,-79.6743040,260
339571,43.7247390,-79.6744200,259
339571,43.7243460,-79.6745410,258
339571,43.7239850,-79.6746460,257

remaining lines deleted due to being several megabytes of data.
